> -L"dykes_parana"
> -L"dykes_parana"
-47.493592861	-23.450280909
-47.459090676	-23.487162555
-47.436485797	-23.508577704
-47.413880917	-23.521664739
> -L"dykes_parana"
-47.394845229	-23.527613392
-47.355584123	-23.554977194
-47.323461399	-23.587099917
-47.283010562	-23.623981563
-47.263974874	-23.635878868
> -L"dykes_parana"
-47.205678079	-23.682278357
-47.148571015	-23.732247038
-47.084325568	-23.794113025
-47.052202844	-23.821476826
-47.015321199	-23.857168741
-46.964162787	-23.910706614
> -L"dykes_parana"
-47.80363663	-23.875014699
-47.720355495	-23.945208799
-47.675145736	-23.985659636
-47.654920317	-24.008264515
-47.587105679	-24.084407267
-47.533567806	-24.130806757
-47.507393735	-24.152221906
-47.490737508	-24.164119211
> -L"dykes_parana"
-48.246216377	-23.779836259
-48.203386079	-23.800061677
-48.171263355	-23.822666557
-48.136761171	-23.850030358
-48.101069256	-23.871445507
-48.051100575	-23.894050387
-47.99280378	-23.922603919
-47.936886446	-23.957106104
-47.917850758	-23.965434217
> -L"dykes_parana"
-47.928558333	-23.977331522
-47.883348574	-24.005885054
-47.835759354	-24.033248856
-47.800067439	-24.06775104
> -L"dykes_parana"
-47.869071808	-24.065371579
-47.821482588	-24.095114842
-47.8024469	-24.110581338
-47.785790673	-24.123668374
> -L"dykes_parana"
-47.557838308	-24.168164295
-47.520718716	-24.193862474
-47.479791987	-24.226223143
-47.429347414	-24.262390951
-47.36367429	-24.288089129
-47.312277932	-24.301414111
> -L"dykes_parana"
-48.09835667	-24.770548643
-47.998419308	-24.887618124
-47.877066797	-25.020392049
> -L"dykes_parana"
-48.263225558	-23.981221941
-48.221347044	-23.997402276
-48.167095333	-24.029762945
-48.103325778	-24.064027184
-48.053832989	-24.094484285
-48.026231241	-24.107809266
> -L"dykes_parana"
-48.225570587	-24.034283921
-48.148238104	-24.067596375
-48.01855748	-24.133031553
-47.937655805	-24.184189965
-47.880548741	-24.22107161
> -L"dykes_parana"
-47.983674581	-24.182809877
-47.93798893	-24.206604487
-47.898965769	-24.227543744
-47.815208742	-24.263711551
-47.743824912	-24.293216868
-47.722885655	-24.308445418
> -L"dykes_parana"
-47.926567517	-24.246579432
-47.859942609	-24.280843671
-47.792365916	-24.31320434
-47.732403499	-24.35413107
-47.709560673	-24.379829249
> -L"dykes_parana"
-47.649598256	-24.421707762
-47.564889444	-24.475959473
-47.51634844	-24.515934418
-47.447819963	-24.570186129
-47.402134311	-24.597787877
-47.362159367	-24.621582487
> -L"dykes_parana"
-48.370979449	-23.981507476
-48.333859858	-23.998639595
-48.272945656	-24.016723499
-48.238681417	-24.032903834
-48.200610041	-24.064312719
-48.168249372	-24.080493054
-48.132081564	-24.090010898
-48.085444129	-24.116660861
-48.054987028	-24.123323352
> -L"dykes_parana"
-48.395725844	-23.979603907
-48.36241339	-23.998639595
-48.354799114	-24.010061008
-48.304354541	-24.039566325
-48.237729633	-24.087155545
-48.210127885	-24.112853724
-48.176815431	-24.138551903
-48.147310115	-24.144262609
-48.118756583	-24.151876884
-48.09876911	-24.165201866
-48.085444129	-24.170912572
-48.070215578	-24.191851829
> -L"dykes_parana"
-48.099720895	-24.1509251
-48.075926284	-24.165201866
-48.054987028	-24.176623279
-48.02738528	-24.204225026
-47.998831748	-24.21374287
> -L"dykes_parana"
-48.469013243	-23.979603907
-48.421424023	-24.017675283
-48.390966922	-24.033855618
-48.366220527	-24.048132384
-48.337666995	-24.066216288
-48.30625811	-24.083348407
-48.285318853	-24.096673389
> -L"dykes_parana"
-48.029479206	-24.282842418
-47.9504811	-24.342804835
-47.899084743	-24.390394055
-47.842929463	-24.433224353
-47.756317082	-24.477006436
> -L"dykes_parana"
-47.941915041	-24.378972643
-47.824845559	-24.44750112
-47.787725967	-24.472247514
-47.752509945	-24.496993908
-47.707776078	-24.521740303
> -L"dykes_parana"
-47.697401628	-24.556004541
-47.662185605	-24.582654505
-47.605078541	-24.619774096
-47.52703222	-24.679736514
-47.490864412	-24.701627555
> -L"dykes_parana"
-47.937965135	-24.29983177
-47.855873731	-24.335523685
-47.778779194	-24.379067821
-47.680983347	-24.455448519
-47.625303959	-24.498992656
-47.549637099	-24.558241235
-47.526794274	-24.571090324
